"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RIMKLA",0.718527016398958,-0.104406599170895,0.067,0.064,1
"GHR",0.718895037744401,-0.273828785952805,0.012,0.013,1
"TDP1",0.718918434355494,-0.243239654772327,0.032,0.033,1
"CH507-9B2.9",0.718951972535796,-0.108534741360224,0.023,0.022,1
"TPMT",0.719374732193449,-0.128883883003232,0.061,0.059,1
"ZNF552",0.720277947988816,-0.140115600303446,0.018,0.017,1
"JAZF1",0.720977540370159,-0.116403559927826,0.076,0.073,1
"LARP1",0.721199839093117,-0.115350854841236,0.376,0.367,1
"GGH",0.721576033601636,-0.14997277013546,0.025,0.023,1
"RBM15",0.721764069352616,-0.31514697845833,0.058,0.059,1
"PEAK1",0.721988662701268,-0.154513852365737,0.134,0.134,1
"AK6",0.722307303001838,-0.247339439737361,0.05,0.047,1
"POLR2F",0.7224363370945,-0.114243932816031,0.103,0.105,1
"PRIMPOL",0.723082779827386,-0.170054819369249,0.025,0.024,1
"HSPA14",0.724299448398818,-0.134155745899936,0.05,0.052,1
"MMAA",0.72512205109503,-0.266135591328303,0.027,0.028,1
"ELOVL7",0.725784424045195,-0.292340908384861,0.009,0.01,1
"ZNF385D",0.726032167555002,-0.184489217264235,0.072,0.073,1
"SNX29",0.726393101519388,-0.259352032862058,0.063,0.064,1
"SLC18B1",0.726826253807865,-0.161521750313288,0.083,0.084,1
"MTMR11",0.72723797515432,-0.323306201070031,0.028,0.03,1
"C9orf129",0.727759113702284,0.189707981516181,0.016,0.015,1
"TMCC1-AS1",0.727953964893993,-0.235455064149864,0.018,0.019,1
"PLCG1",0.728077866143373,-0.126133641490089,0.065,0.063,1
"ZBED3",0.728349048308258,-0.368316730742602,0.01,0.011,1
"TARS",0.728393663645244,-0.244048674496046,0.033,0.034,1
"TRAPPC3",0.72876130971416,-0.109282180958607,0.1,0.102,1
"CCDC146",0.729690320653576,-0.108858280052007,0.048,0.046,1
"DMXL1",0.73043031104001,-0.229146712305167,0.111,0.112,1
"ZNF615",0.730490562148395,-0.230920923821697,0.044,0.045,1
"ARHGAP23",0.730550532810176,-0.126541230663468,0.055,0.057,1
"CLSTN3",0.731197991039111,-0.131855998368943,0.427,0.409,1
"RPUSD1",0.731263222359418,-0.111268196171433,0.059,0.061,1
"MB21D2",0.731416440456301,-0.202372113924782,0.02,0.019,1
"RHBDL3",0.731482891680773,-0.197133190178595,0.093,0.094,1
"ZNF277",0.731655386767847,-0.193508967836084,0.048,0.049,1
"NPR2",0.732673259128013,-0.159206923229959,0.029,0.028,1
"ASH2L",0.73313839042927,0.102049434632175,0.061,0.059,1
"TM9SF3",0.733208930062032,-0.160416448142751,0.15,0.151,1
"ACSS2",0.733492656205613,-0.21078726533759,0.05,0.048,1
"TBKBP1",0.733581995912631,-0.187668741437695,0.103,0.099,1
"RP11-637O19.2",0.733632730807596,-0.186398561970234,0.019,0.02,1
"RSPH14",0.733934560433179,0.120284818674298,0.011,0.01,1
"MSRB1",0.734026854804763,-0.146416835826656,0.013,0.012,1
"CYP2D6",0.734685853930171,-0.199106004928072,0.039,0.04,1
"ATF6",0.735208790926497,-0.223649615784767,0.09,0.091,1
"KIAA0319",0.735378169864622,-0.160023791435479,0.079,0.081,1
"SLC35E4",0.735853830460371,-0.17468700909001,0.028,0.026,1
"M6PR",0.736044885248359,-0.113099252654623,0.118,0.114,1
"TNS1",0.736370542347865,-0.227089411966453,0.015,0.016,1
"G6PC3",0.737106290116976,-0.259625291429016,0.037,0.035,1
"MIB2",0.737115837127504,-0.245449961737809,0.205,0.198,1
"CHAF1B",0.737359783459365,-0.326836745207837,0.014,0.015,1
"ACVR2A",0.73781357123161,-0.149316775928057,0.083,0.084,1
"PRICKLE1",0.738022272008011,-0.140976425175575,0.15,0.15,1
"RP11-297D21.4",0.738044216308941,-0.194216509365159,0.022,0.023,1
"NFKBIE",0.73868049473166,-0.553465624874586,0.012,0.013,1
"RASAL1",0.73885384762972,-0.139040375706977,0.073,0.07,1
"MBLAC1",0.739142973470199,-0.161915363126796,0.015,0.016,1
"ZNF12",0.739184364269819,-0.182357755728638,0.084,0.085,1
"SARM1",0.739391500993639,-0.20829679826115,0.061,0.062,1
"DUSP2",0.740042260815774,-0.263832857929938,0.035,0.036,1
"DHX16",0.740111708470389,-0.134476358045387,0.029,0.03,1
"CACNB1",0.740961115247975,-0.119926649618154,0.173,0.174,1
"NUDT6",0.741113764496467,-0.127849409441438,0.031,0.032,1
"B4GALT3",0.741264207247704,-0.234727945633589,0.047,0.048,1
"ORMDL3",0.741323229195177,-0.13236131641016,0.054,0.055,1
"PHF3",0.741372354584777,-0.207738917869839,0.204,0.201,1
"IL12RB2",0.741395019202414,-0.316484049910176,0.011,0.012,1
"AC144652.1",0.741531635407077,0.160996363229019,0.01,0.009,1
"CDPF1",0.741647396432114,-0.162735071105744,0.015,0.016,1
"NRAS",0.741668312614877,-0.121467328599384,0.047,0.045,1
"TSNARE1",0.74168855005504,-0.265185436483364,0.013,0.012,1
"CNOT11",0.741701218321374,-0.278117341628789,0.055,0.056,1
"SLC12A8",0.741701930068518,-0.283370539100043,0.033,0.034,1
"RP11-97C16.1",0.742024350999007,-0.141575105686212,0.022,0.023,1
"ADCY5",0.742227274407467,-0.10207288377166,0.101,0.103,1
"GTF2E1",0.742338937369946,-0.268488811614046,0.011,0.012,1
"FBXL6",0.742797629868175,-0.220615612514606,0.045,0.046,1
"RP11-146F11.1",0.742820517527762,-0.525180392824498,0.013,0.014,1
"SGPL1",0.74297673539275,-0.142371904647326,0.062,0.063,1
"ZNF646",0.743274884518488,-0.106359863701804,0.021,0.022,1
"HDAC8",0.743919708332326,-0.219504566146912,0.078,0.079,1
"DOCK4",0.744269723173225,-0.113741435634945,0.119,0.12,1
"SF3A2",0.744498372354242,-0.17425000777637,0.054,0.055,1
"BAZ1B",0.744659883710726,-0.189663347725253,0.205,0.204,1
"PET117",0.744829157977989,-0.106154676751434,0.027,0.026,1
"GHDC",0.745122479301162,0.159613961842536,0.033,0.032,1
"EPS15",0.746187828910032,-0.140906092361418,0.189,0.188,1
"GOLGA7",0.746392222825533,-0.117409615345891,0.076,0.073,1
"LTBP4",0.746415782516231,-0.237447941751255,0.13,0.129,1
"URI1",0.746457816504073,-0.201349587940384,0.08,0.081,1
"CORO1C",0.747260783204619,-0.18048866431203,0.133,0.133,1
"ZNF598",0.747262344179402,-0.184062913900714,0.052,0.054,1
"SLC7A11",0.747524808286994,-0.182062133066274,0.012,0.012,1
"GARNL3",0.748040263698554,-0.19546135318679,0.101,0.102,1
"C1orf50",0.748709418110398,-0.290186634360691,0.027,0.026,1
"SULF2",0.749375054362126,-0.203862849587047,0.017,0.018,1
"ROMO1",0.750610892250071,-0.199650052769653,0.071,0.069,1
"ARHGEF28",0.750617035870338,-0.136121971646127,0.111,0.111,1
"CEP120",0.751292629206045,-0.119561601250584,0.027,0.028,1
"RP11-490G2.2",0.751923644068457,-0.125600578984001,0.159,0.153,1
"SNAPC1",0.752998976747369,-0.134487928039295,0.035,0.036,1
"ELN",0.753179124416756,-0.182453216276063,0.01,0.009,1
"UBAC2",0.753230509685094,-0.102626737421674,0.087,0.089,1
"GLIS1",0.753385971134604,-0.308641626809213,0.029,0.03,1
"SAMD8",0.753514865019037,-0.131604692417718,0.166,0.165,1
"ENPP6",0.754014682857553,-0.330726352734149,0.009,0.01,1
"CARNS1",0.754808664231239,-0.369636609608143,0.009,0.01,1
"ATP2B3",0.754824500735477,-0.153156799065947,0.173,0.172,1
"PIH1D1",0.755109881072931,-0.119576266840258,0.081,0.078,1
"ZDHHC9",0.756242819205743,-0.176773181311145,0.049,0.047,1
"CABLES2",0.756401793979714,-0.219344569721755,0.038,0.039,1
"TSPAN5",0.756406701439756,-0.155462798934591,0.302,0.294,1
"ANAPC15",0.756578844296118,-0.177157931063538,0.076,0.077,1
"RCE1",0.75668862046788,-0.103793137166501,0.047,0.046,1
"PREB",0.756701066700752,-0.104057479205882,0.057,0.055,1
"KSR1",0.75740256319251,-0.184410722910332,0.073,0.074,1
"WRAP53",0.757453642120571,-0.23704325999896,0.02,0.021,1
"HRK",0.757522243340721,-0.156907284936953,0.052,0.053,1
"PDCD2L",0.75829633564191,-0.425248163078151,0.017,0.018,1
"CHAF1A",0.758342489418446,-0.152103237139782,0.023,0.024,1
"SCO2",0.758547372612334,-0.34299296188588,0.026,0.024,1
"TBCC",0.758673668428274,-0.229988791612415,0.056,0.057,1
"CHD1",0.759371104847215,-0.212650963356409,0.121,0.121,1
"SFMBT2",0.759664252110367,-0.192232457300013,0.024,0.025,1
"C18orf21",0.759740970567356,-0.484335653309921,0.024,0.025,1
"ECHDC2",0.759825162153855,-0.184906291318981,0.087,0.084,1
"RP11-127B20.3",0.759935956303811,-0.144387090624859,0.035,0.034,1
"EARS2",0.759952429395425,-0.201466319989716,0.025,0.026,1
"MYBBP1A",0.760148446919705,-0.127730867321231,0.09,0.091,1
"NNT",0.760498368435292,-0.172179384484804,0.202,0.2,1
"CTC-246B18.10",0.76053163766629,-0.327442075929845,0.019,0.02,1
"CTD-2555A7.2",0.760702802199311,-0.340122047348884,0.108,0.107,1
"COA7",0.761192362809284,-0.260210963081489,0.032,0.033,1
"ABCC3",0.761632697757432,-0.125679871255011,0.017,0.018,1
"MBTPS2",0.761833114798205,-0.226188994074852,0.045,0.046,1
"CBFA2T3",0.762206533748684,-0.157470469450412,0.045,0.043,1
"SNRPD1",0.763280199138211,-0.250481015980368,0.084,0.085,1
"SOS1",0.763639024564442,-0.246336499306282,0.116,0.116,1
"CYP20A1",0.763689144486457,-0.354386171968293,0.039,0.04,1
"ZNF613",0.764244244917303,-0.383936479491241,0.011,0.011,1
"YIF1A",0.764841052990924,-0.132789770981141,0.032,0.031,1
"SDHAF1",0.764994438338488,-0.217751306278375,0.032,0.033,1
"GDI2",0.764999883126948,-0.179225392551827,0.082,0.082,1
"NOL11",0.765127619964978,-0.137098647215162,0.054,0.052,1
"RBL1",0.765155245211215,-0.17715570942313,0.018,0.017,1
"ZNF746",0.765203810218492,-0.120612211416233,0.059,0.06,1
"GCC1",0.766013304106057,-0.233692268274398,0.011,0.01,1
"POLR2K",0.766110533529289,-0.194631021725318,0.126,0.121,1
"SURF6",0.766240838288198,-0.180784863976547,0.073,0.074,1
"ESYT2",0.766261702738003,-0.117195076925205,0.128,0.124,1
"LARGE",0.766286622107121,-0.15933599793139,0.115,0.115,1
"SHANK3",0.766355170114126,-0.208913201868199,0.032,0.033,1
"RPL7L1",0.766706751056103,-0.108507781121138,0.205,0.198,1
"GZF1",0.767878658584518,-0.186891500466338,0.038,0.039,1
"PPOX",0.767959915256681,-0.254797269376323,0.067,0.068,1
"RRAS2",0.768091092333985,-0.17260461936679,0.018,0.019,1
"C9orf64",0.768545911571257,-0.197638074526733,0.01,0.01,1
"NIPAL3",0.76862935347469,-0.113160703581093,0.094,0.095,1
"UFSP2",0.768905113483446,-0.233882378583403,0.043,0.044,1
"TRIM3",0.769462416486956,-0.242240916648213,0.099,0.099,1
"CCNK",0.769908740584,-0.195511087273422,0.068,0.069,1
"MAP2K6",0.769950465949827,-0.158899891733377,0.03,0.029,1
"DCPS",0.770453168164018,-0.496253395733059,0.013,0.012,1
"ISYNA1",0.771228466205982,-0.177462544131615,0.018,0.017,1
"PDCD4",0.771605019650644,-0.217095971660905,0.056,0.057,1
"PTS",0.772108766801618,-0.140870032630477,0.08,0.078,1
"RAP1GAP2",0.772484897287193,-0.116379003659057,0.187,0.181,1
"PLEKHA8",0.773062366453859,-0.115086306489189,0.051,0.052,1
"DECR1",0.77402400861429,-0.233166142029561,0.021,0.02,1
"E2F5",0.774373299434521,-0.448375110297709,0.011,0.01,1
"C1orf226",0.774755222882988,-0.235116376727253,0.028,0.027,1
"ICT1",0.77510827060619,-0.141502690923446,0.021,0.022,1
"NDUFB2",0.776125434482133,-0.14496495978439,0.17,0.17,1
"VRK1",0.776188279431458,-0.104175869713713,0.05,0.048,1
"SLC25A26",0.776462475606553,-0.239934679819564,0.048,0.049,1
"ZNF346",0.776573489806568,-0.20457479715534,0.032,0.033,1
"SLC30A3",0.77726398460423,-0.156508016029931,0.252,0.248,1
"APBA3",0.777866309446013,-0.164289865361245,0.04,0.038,1
"TTPAL",0.777980314988058,-0.123414363806949,0.056,0.057,1
"SLC35F5",0.777996598548668,-0.192842795754752,0.036,0.034,1
"CASC1",0.778361727046917,-0.328572878498937,0.018,0.019,1
"LINC00672",0.778812498505891,-0.260255718304757,0.073,0.074,1
"SHROOM1",0.778931678357886,-0.108109128754395,0.031,0.03,1
"WFDC1",0.778973668313119,-0.273137993177544,0.034,0.034,1
"ARHGAP17",0.779062538339963,-0.111163166719163,0.057,0.058,1
"ZNF454",0.779328551916549,-0.180703756698204,0.036,0.037,1
"RUSC1",0.779473550277513,-0.13715972257107,0.189,0.188,1
"FAM114A2",0.779590617183532,-0.157765022190388,0.043,0.044,1
"NME9",0.779618063427926,-0.132734781386188,0.03,0.028,1
"WDR25",0.780085656456662,-0.14989809712459,0.028,0.027,1
"FBXL18",0.780233369791509,-0.106609214323631,0.027,0.026,1
"CBLN2",0.781133148330638,-0.119901197524771,0.128,0.129,1
"ECHS1",0.781667303608038,-0.2638715737736,0.157,0.155,1
"HECA",0.783031552553474,-0.232338963494136,0.058,0.056,1
"CNTN4",0.783651447217469,-0.11793350080145,0.164,0.164,1
"TAF3",0.78485146870152,-0.151266600146042,0.101,0.102,1
"TAOK2",0.785282782711066,-0.123157657321621,0.131,0.131,1
"DIABLO",0.785628871944142,-0.298762346027134,0.017,0.016,1
"KIAA2013",0.786587735101459,-0.125976982937943,0.129,0.126,1
"SLK",0.786942364392428,-0.155980046955878,0.146,0.145,1
"STYK1",0.78724977088309,-0.270766702818132,0.023,0.024,1
"KCNK6",0.787436060607086,-0.315886172090342,0.023,0.023,1
"PDCD6",0.787463012659387,-0.129502010973776,0.148,0.143,1
"PDE1B",0.78811072186361,-0.100839194238597,0.171,0.17,1
"CRIP3",0.788161391487227,-0.371001834128921,0.019,0.019,1
"ATG2A",0.788173971278652,-0.276320913171686,0.061,0.062,1
"ELP5",0.788515594524705,-0.357213018641049,0.05,0.048,1
"FAM188B",0.789606208222384,-0.355143515463523,0.039,0.039,1
"INSM1",0.790448836311919,-0.373284299228318,0.01,0.01,1
"BRD2",0.790475276297095,-0.110072503845843,0.186,0.185,1
"CDH22",0.790761330158688,-0.179200944716682,0.07,0.067,1
"HADH",0.791141971803309,-0.166630513830745,0.036,0.034,1
"NT5C3B",0.791360935332297,-0.162070924579695,0.123,0.119,1
"TPRKB",0.79167555575785,-0.116464915688677,0.039,0.038,1
"ZNF558",0.792237916964228,-0.184300786324924,0.027,0.026,1
"PCAT7",0.793005952675304,-0.377881826741633,0.01,0.011,1
"PQLC2",0.794366597742315,-0.111630406414805,0.043,0.042,1
"PATL1",0.796045815009363,-0.355590204844991,0.025,0.026,1
"ZNF780A",0.796564041350163,-0.164086364047533,0.031,0.03,1
"ESRRA",0.796741274964137,-0.158738046521709,0.101,0.102,1
"HSF4",0.796836369114274,-0.24171674029052,0.195,0.19,1
"YY1",0.797170451287676,-0.133000960930733,0.241,0.233,1
"XRCC6BP1",0.797422524233911,-0.143911397877291,0.022,0.021,1
"TTC9C",0.797649255289183,-0.228602902375893,0.104,0.1,1
"NPM2",0.797851970166876,-0.158800523142568,0.134,0.134,1
"LRCH2",0.797918188647347,-0.34789671924498,0.03,0.028,1
"ZNF253",0.79792909200727,-0.213232571104455,0.017,0.018,1
"SLC15A2",0.798592167649336,-0.21199566728173,0.031,0.03,1
"CDK8",0.798689902756682,-0.19740726568784,0.036,0.037,1
"PDHA1",0.798786370187685,-0.121993926627281,0.13,0.126,1
"KCNJ8",0.800011682730271,-0.177435382401093,0.016,0.015,1
"ZNF404",0.800137180168747,-0.42629123033846,0.02,0.021,1
"ZNF329",0.80044293532951,-0.169000654404354,0.025,0.024,1
"PRKCD",0.800667074104745,-0.133835364735184,0.016,0.017,1
"HAUS3",0.800715258304898,-0.248550019160304,0.058,0.059,1
"NPRL2",0.801216135366398,-0.162262952391666,0.096,0.097,1
"MLLT1",0.801505709328973,-0.155064060043368,0.089,0.089,1
"FAM206A",0.80162624126905,-0.293591309984067,0.038,0.039,1
"MTSS1L",0.801914215094467,-0.225947352158748,0.076,0.076,1
"B4GALNT1",0.802301596286089,-0.110341442357805,0.283,0.27,1
"TMEM106C",0.802362926810815,-0.141243916693381,0.089,0.09,1
"USP43",0.802422482089019,-0.192848803774801,0.119,0.119,1
"HMGCL",0.803336123843611,-0.114268943218783,0.026,0.027,1
"RP11-121C2.2",0.80338919344416,-0.136825904000759,0.038,0.039,1
"FTCDNL1",0.803518218722693,-0.10455878973907,0.01,0.011,1
"C1R",0.803914997804945,-0.262155592048591,0.011,0.012,1
"DBR1",0.80423376206486,-0.25844997498838,0.021,0.022,1
"RNF25",0.804365750118646,-0.171514020990526,0.047,0.048,1
"RAB30-AS1",0.804668870393237,-0.19197291331147,0.056,0.057,1
"UBXN2B",0.804678477160262,-0.210510051895499,0.1,0.1,1
"SLC31A2",0.804807294624771,-0.306083485614769,0.012,0.013,1
"NBPF9",0.805378371789736,-0.26215843414011,0.032,0.031,1
"MYH14",0.805642355153323,0.151009876277623,0.021,0.02,1
"XPO4",0.805718264220085,-0.199057772287867,0.057,0.058,1
"C5orf34",0.805790556189609,-0.486500144475759,0.017,0.018,1
"MSC",0.806524141963159,-0.240459111903004,0.013,0.013,1
"ACP6",0.807050618184808,-0.161187674507654,0.023,0.022,1
"HEATR6",0.807319299542314,-0.108901626977782,0.04,0.039,1
"USP6NL",0.807438711529715,-0.303878270991668,0.014,0.013,1
"TMEM214",0.808231210264909,-0.181166303484846,0.063,0.064,1
"NIF3L1",0.808450966992358,-0.326786921315383,0.027,0.028,1
"ATG5",0.808788602034704,-0.139886458812432,0.071,0.072,1
"DXO",0.809198048039722,-0.195444972837349,0.04,0.041,1
"CREB5",0.809235113409943,-0.114981236617534,0.021,0.022,1
"REV1",0.80933619651466,-0.149039050509268,0.185,0.179,1
"ERRFI1",0.809611710778337,-0.17226855180462,0.053,0.054,1
"BCL6",0.810797962012795,-0.211435248857391,0.027,0.027,1
"CTD-3138B18.5",0.811368506042583,-0.245384118031384,0.023,0.023,1
"GLIPR1",0.811638775158472,-0.107268859101932,0.058,0.059,1
"PCDH11X",0.811820715795287,-0.161883069103812,0.054,0.054,1
"DCUN1D3",0.811823850117074,-0.132978186839439,0.034,0.035,1
"UBR5-AS1",0.812047928222141,-0.193940365953153,0.013,0.014,1
"UFC1",0.81211091825142,-0.205635768437514,0.089,0.09,1
"DHX30",0.812428358965681,-0.103667158383679,0.236,0.236,1
"PKN2",0.812490182334617,-0.11231794840533,0.23,0.229,1
"GID4",0.813397192474542,-0.113876920187503,0.029,0.03,1
"IQCE",0.814134027060459,-0.167707050192127,0.078,0.079,1
"USF2",0.814290303824309,-0.181751391111879,0.206,0.203,1
"VWC2",0.814550375486167,-0.251858229200185,0.015,0.016,1
"HEATR4",0.814755027002768,-0.131139779367884,0.015,0.015,1
"ACBD6",0.815577831653052,-0.151032537030527,0.088,0.085,1
"SIRT3",0.815942814338206,-0.131713472782012,0.119,0.115,1
"MVB12B",0.816251218001709,-0.120787836902133,0.059,0.058,1
"THOC3",0.816980581126108,-0.163351512671282,0.053,0.052,1
"EPC2",0.817166745268762,-0.121212281136786,0.071,0.069,1
"SENP6",0.817208090728493,-0.206278856008913,0.205,0.2,1
"KLHL25",0.818400825301407,-0.194829475635319,0.021,0.021,1
"KAT6B",0.818502271757549,-0.141979163315506,0.186,0.18,1
"ADARB1",0.818639575980201,-0.126952478341618,0.084,0.085,1
"SLC17A5",0.818914930920319,-0.102162442323869,0.065,0.066,1
"GALNT13",0.819729494523701,0.101613855687678,0.01,0.01,1
"GRHL1",0.820505460885657,-0.135081396201324,0.063,0.061,1
"COG3",0.820865541618098,-0.143454877684674,0.085,0.085,1
"ARFIP2",0.820887295612308,-0.287106746000376,0.083,0.084,1
"ZC3H3",0.821978951818087,-0.209252869642477,0.061,0.059,1
"SGSM3",0.822181229702513,-0.109797995023117,0.203,0.195,1
"AKR1C1",0.822336588963667,-0.191849593287234,0.02,0.021,1
"GGPS1",0.82281893448567,-0.249448803889962,0.112,0.112,1
"RP11-324I22.4",0.823233163618039,-0.24343732904163,0.027,0.026,1
"RP1-251M9.2",0.82346178716305,-0.183438955540144,0.034,0.034,1
"PDSS1",0.823487582654583,-0.272011303076295,0.019,0.02,1
"TMEM143",0.823582287093159,-0.130858610592071,0.027,0.026,1
"COMMD3",0.82363765242929,-0.183414052933442,0.066,0.067,1
"AC091729.9",0.823816136943712,-0.460860677556074,0.015,0.016,1
"POMT1",0.823846277928796,-0.107422398277861,0.107,0.108,1
"NUP88",0.824315251361093,-0.220667401834699,0.033,0.034,1
"GLB1",0.825683053336675,-0.121272295811856,0.044,0.042,1
"BID",0.825784161863554,-0.214682723125827,0.032,0.031,1
"RP11-158H5.8",0.826093350065142,0.183573250135395,0.011,0.01,1
"MKX",0.8263953915908,-0.365756930125435,0.018,0.018,1
"TK2",0.827003986414311,-0.109750102705023,0.064,0.063,1
"RRP1",0.827536669903889,-0.123360410474614,0.091,0.092,1
"TATDN3",0.827741423284071,-0.103663962399867,0.069,0.067,1
"PRKCG",0.827779193804353,-0.13983866901714,0.241,0.235,1
"TBCCD1",0.829197667980903,-0.493984031065778,0.012,0.012,1
"KLRG1",0.829320757727613,-0.233823872780131,0.01,0.011,1
"CRYZL1",0.82994160560933,-0.172325389556473,0.126,0.122,1
"FAM120B",0.829993603109161,-0.203288553718168,0.109,0.108,1
"KIAA1257",0.830204723063718,-0.449603691610906,0.011,0.011,1
"GFPT1",0.830649938472353,-0.118064856442038,0.096,0.097,1
"STAT4",0.830724234879334,-0.156500444837505,0.091,0.091,1
"SPIN2B",0.83081089836402,-0.158376761835473,0.041,0.039,1
"C5orf22",0.831389564039124,-0.202138013459108,0.039,0.038,1
"ZNF444",0.831633630446845,-0.20794321056719,0.077,0.077,1
"SRPRB",0.83245426418988,-0.118950124015003,0.081,0.08,1
"AIMP2",0.832542121998353,-0.317184373291174,0.011,0.011,1
"TLK2",0.832657249303164,-0.177138215411328,0.1,0.101,1
"CASK",0.832763893315292,-0.144549320200607,0.052,0.053,1
"PCDH8",0.832780518944797,-0.167660358970504,0.036,0.037,1
"CTD-2371O3.3",0.83300728705979,-0.163273224384932,0.021,0.02,1
"CFL2",0.833103742212424,-0.133180974875124,0.062,0.061,1
"RP11-359B12.2",0.833401597448816,-0.142368210100607,0.01,0.011,1
"AGAP9",0.83368144400301,-0.131098037263057,0.085,0.083,1
"ADAMTS13",0.833970211240819,-0.145954570154279,0.056,0.056,1
"TMEM168",0.834853524815112,-0.368460620517886,0.054,0.055,1
"ZIM2-AS1",0.83493930026541,-0.25096415811856,0.011,0.012,1
"QRICH2",0.834999860551955,-0.314355351680843,0.035,0.035,1
"MDM1",0.835717824156625,-0.137627063947585,0.046,0.047,1
"PPP2R2A",0.836613581160676,-0.149147033082561,0.152,0.151,1
"ZNF569",0.836961023015769,-0.355986455641129,0.017,0.017,1
"TFCP2",0.837229969069225,-0.253378618039414,0.051,0.051,1
"MPST",0.837409599500945,-0.256832370297016,0.015,0.015,1
"GFOD2",0.837495280278374,-0.259873458998847,0.072,0.072,1
"RP11-666O2.2",0.837631750190729,-0.393506948506733,0.016,0.016,1
"AFG3L2",0.838216937768558,-0.112458974344211,0.103,0.101,1
"ANO5",0.838309461978838,-0.136483773770796,0.096,0.096,1
"DCDC1",0.838327520052778,-0.118783374144507,0.011,0.011,1
"NXF1",0.838394365078757,-0.257771395239768,0.102,0.101,1
"ECSIT",0.838795744637465,-0.167976196384445,0.082,0.08,1
"PPFIA1",0.838966412606242,-0.113356763537598,0.166,0.162,1
"SPATA5",0.838994948757647,-0.189065328610734,0.014,0.015,1
"CHD1L",0.839228877408929,-0.130543527902879,0.04,0.041,1
"GAA",0.839353021349454,-0.18376312694033,0.096,0.096,1
"GALNS",0.839368215184162,-0.113233773052128,0.035,0.034,1
"C4orf27",0.839677532466244,-0.146412868442546,0.065,0.066,1
"ERMP1",0.840157352589426,-0.334007217719077,0.029,0.03,1
"FKBP3",0.840381650208966,-0.112895047275916,0.245,0.242,1
"MRPL43",0.840596095203043,-0.252197465391952,0.071,0.07,1
"TMEM25",0.840820802781194,-0.136600408312763,0.156,0.151,1
"USP19",0.841161351560612,-0.167658750214753,0.072,0.073,1
"KIAA1109",0.841661853359485,-0.154963040910872,0.35,0.338,1
"CYP1B1",0.841865611945694,-0.144089249666036,0.017,0.017,1
"CHTF18",0.842403085428135,-0.165279033180169,0.045,0.044,1
"ING4",0.842438856031983,-0.179260782261436,0.113,0.109,1
"CCDC64B",0.842622486961001,-0.180098119651201,0.014,0.014,1
"DBF4B",0.842724043348375,-0.428153601895086,0.037,0.037,1
"PLEKHH3",0.843025012788822,-0.233200390255691,0.061,0.062,1
"TULP3",0.84311776343309,-0.369881617769834,0.016,0.016,1
"HS3ST2",0.843152553645398,-0.244452858225623,0.081,0.081,1
"PML",0.844709686698501,-0.116740228421405,0.03,0.029,1
"ELF2",0.844916321301572,-0.229558909656822,0.094,0.093,1
"C6orf136",0.845213718260563,-0.160542868154293,0.109,0.106,1
"MIIP",0.84525464892402,-0.236100199609203,0.045,0.044,1
"ABL2",0.845325226324742,-0.101119539282233,0.214,0.208,1
"BACE1-AS",0.84552574718973,0.113723572701795,0.02,0.019,1
"TIPRL",0.845586570059562,-0.171113209956251,0.141,0.136,1
"PARM1",0.845995162230384,-0.105824785444359,0.105,0.105,1
"TDRP",0.846880714208251,-0.196955910229926,0.098,0.098,1
"ANAPC10",0.84708142927113,-0.112990955089883,0.025,0.024,1
"OSER1",0.84732684567624,-0.27625168004943,0.019,0.02,1
"RPP38",0.848416923834789,-0.134030303360413,0.012,0.012,1
"NCKAP5L",0.848885233117025,-0.327375501632915,0.053,0.053,1
"RP11-586K2.1",0.849068568723775,-0.245937003454448,0.024,0.025,1
"LPP",0.849360410516105,-0.125991722394086,0.034,0.034,1
"MANBAL",0.849790603973112,-0.229205049819129,0.081,0.081,1
"TPX2",0.84982263995856,-0.140231286076981,0.014,0.013,1
"KHDRBS2",0.850840802821896,-0.248323867183196,0.107,0.108,1
"INO80",0.8520018180031,-0.149536151439298,0.054,0.054,1
"TMEM161B-AS1",0.852049868037906,-0.155995982878272,0.139,0.135,1
"ZNF286A",0.852404011475744,-0.50687369408857,0.009,0.01,1
"SMARCC1",0.852513557133689,-0.16358771151492,0.094,0.095,1
"ATF5",0.853038555761351,-0.170702936110716,0.019,0.019,1
"AHCYL2",0.853170538085249,-0.256317025570401,0.042,0.041,1
"YTHDC1",0.853574104466845,-0.110016728454562,0.164,0.16,1
"SETDB2",0.853780473686151,-0.245711593234078,0.086,0.086,1
"BEX5",0.853857252845439,-0.114802451255755,0.209,0.207,1
"CLNS1A",0.854023730607656,-0.145374792281658,0.084,0.084,1
"SLC4A4",0.854139658242654,-0.211012205192321,0.022,0.022,1
"PDZRN3",0.855092727434598,-0.103444485556872,0.069,0.07,1
"TBC1D31",0.855200878182831,-0.154833380955327,0.027,0.026,1
"TMX4",0.855358696035846,-0.124862525112001,0.208,0.206,1
"HMGXB3",0.855361733799497,-0.272682111803625,0.071,0.071,1
"ZNF443",0.855464998135772,-0.336018540806339,0.009,0.01,1
"GDF7",0.855823644088434,-0.1268618798548,0.017,0.018,1
"EPS15L1",0.856613629578159,-0.130589281976626,0.105,0.105,1
"TPRA1",0.856817132480046,-0.112552827934179,0.075,0.073,1
"RP11-111M22.5",0.856924007812792,-0.468317519680064,0.01,0.011,1
