"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-299H21.1",0.808762444979087,0.238425727307694,0.027,0.022,1
"CTD-2015H6.3",0.808762444979087,-0.109069499559971,0.027,0.022,1
"RP11-351I21.11",0.808762444979087,-0.586783038851044,0.027,0.022,1
"CD274",0.808762444979087,-0.519729875729646,0.027,0.022,1
"CUTC",0.808762444979087,0.295620951973435,0.027,0.022,1
"DNASE1L2",0.808762444979087,-0.614811488883572,0.027,0.022,1
"ZNF764",0.808762444979087,0.111938548013324,0.027,0.022,1
"SCARF1",0.808762444979087,-0.121103347237113,0.027,0.022,1
"UBA5",0.808929884631567,-0.144588585589076,0.068,0.079,1
"BIRC2",0.808929884631567,0.20095762977385,0.068,0.079,1
"ZNF573",0.808929884631567,0.165409654458048,0.068,0.079,1
"SLC7A14",0.809843469278731,0.304251945187118,0.123,0.144,1
"TIAM2",0.81000434181301,0.203473873485414,0.37,0.396,1
"WAPL",0.81020524737652,-0.162079522925247,0.082,0.094,1
"ADGRL2",0.810484906575926,-0.611384043555174,0.11,0.122,1
"MAPK6",0.810484906575926,0.32770815853874,0.123,0.115,1
"MAVS",0.810621164378688,0.564315373808978,0.178,0.18,1
"TNFSF12",0.810923854403732,0.203128628431407,0.082,0.072,1
"OBSL1",0.811157124503657,0.224151572580285,0.219,0.209,1
"GAPVD1",0.811399192574467,-0.122293509705186,0.233,0.259,1
"BAZ2A",0.811493732337179,0.20037958998933,0.26,0.259,1
"POC5",0.811742963900789,0.576654278699018,0.11,0.101,1
"RPLP0",0.811751639278819,-0.107155394011485,0.192,0.209,1
"RNF165",0.811751639278819,0.299121214043297,0.205,0.201,1
"CORO7",0.811885997517963,0.632804909758143,0.055,0.065,1
"LCMT1",0.81204931335629,0.357107000821615,0.082,0.094,1
"OCIAD1",0.81206933698854,0.134086608867295,0.425,0.475,1
"RNGTT",0.812397176343528,1.27983339886476,0.041,0.05,1
"RELA",0.812919051660811,0.296000819098673,0.068,0.079,1
"MED13L",0.812928844907842,0.338508156806537,0.301,0.309,1
"ERCC5",0.813748125627668,-0.10426329860224,0.11,0.122,1
"EPHA10",0.813788705119891,0.351283408867676,0.247,0.288,1
"RPUSD4",0.813795457301622,1.84746178766979,0.041,0.036,1
"KRT8",0.813795457301622,0.642455423771715,0.041,0.036,1
"XRN1",0.813912854078493,0.326375130876994,0.164,0.194,1
"NPHP3",0.813987617508898,-0.787021155607556,0.151,0.158,1
"PSMC1",0.814693057243323,0.110210264128015,0.192,0.216,1
"GPSM1",0.814861605964786,-0.185983666544822,0.178,0.165,1
"KDM3B",0.815197569206452,0.222489627650006,0.11,0.101,1
"GLI4",0.815197569206452,0.251417294393326,0.11,0.101,1
"ADNP2",0.815254041138619,0.315751823597146,0.11,0.129,1
"STIL",0.815715547593894,-0.222030439510517,0.027,0.022,1
"SH3RF3",0.815715547593894,-0.377023534328562,0.027,0.022,1
"PCDHB4",0.815715547593894,-0.185606681831603,0.027,0.022,1
"RPS6KA2",0.815715547593894,-0.7747049934706,0.027,0.022,1
"LINC01003",0.815715547593894,-0.425496486301467,0.027,0.022,1
"LINC00894",0.815715547593894,-0.139239816433955,0.027,0.022,1
"ZBED5-AS1",0.815715547593894,-0.368422344749451,0.027,0.022,1
"SLC37A4",0.815715547593894,-0.33872365457449,0.027,0.022,1
"LOH12CR2",0.815715547593894,-0.491909984466475,0.027,0.022,1
"KDELC1",0.815715547593894,-0.223719392075039,0.027,0.022,1
"PVALB",0.815715547593894,-0.26091040505649,0.027,0.022,1
"SLC38A9",0.815740086333656,0.262359113534704,0.082,0.094,1
"PTRHD1",0.815740086333656,0.29216779969903,0.096,0.086,1
"PSEN1",0.815740086333656,0.271422025725738,0.096,0.086,1
"LYST",0.815859432605074,-0.164389039930924,0.301,0.324,1
"ARL8A",0.81593563124724,0.275096896395161,0.288,0.281,1
"IDH1",0.81596444850096,0.666406415764976,0.137,0.137,1
"ATP6V0B",0.816112846107685,0.278115526524457,0.37,0.36,1
"CENPT",0.816209166038293,0.431186460730524,0.26,0.245,1
"CNOT7",0.816236257781445,0.227515908073465,0.26,0.252,1
"MCOLN1",0.816246818894753,-0.136005981666719,0.151,0.165,1
"SP4",0.816283917352226,0.104619383563449,0.055,0.065,1
"RBM11",0.816283917352226,0.831167662390204,0.055,0.065,1
"KCNQ3",0.816524448162707,-0.145705971359874,0.205,0.223,1
"ATG14",0.816912808833545,-0.292695159690925,0.068,0.079,1
"AGPAT2",0.81691307878496,0.100521829026618,0.068,0.079,1
"RTF1",0.81749344279768,0.121745759430892,0.671,0.655,1
"PNPLA8",0.817679422584315,0.273233366875701,0.164,0.158,1
"FAM76A",0.817883260020036,0.339229472993238,0.137,0.129,1
"STX12",0.817917973202774,0.485793359035003,0.178,0.209,1
"SCN2B",0.817957071973514,-0.126982241810422,0.288,0.295,1
"CCNY",0.81797492089271,0.154127368764869,0.192,0.18,1
"EMC4",0.818049665373085,0.370385139785331,0.137,0.151,1
"GLOD4",0.818049665373085,-0.154776637045114,0.137,0.151,1
"U2AF1L4",0.818401745654587,0.177156771843381,0.151,0.173,1
"CSNK1D",0.81906353045561,-0.26220377607429,0.205,0.223,1
"CCNF",0.819339058777222,0.997107712179007,0.041,0.036,1
"COMMD9",0.819434951684704,-0.432699946819841,0.082,0.094,1
"NDUFA9",0.819434951684704,-0.107137451831796,0.096,0.086,1
"RP11-1275H24.2",0.820687630781936,-0.295141341986859,0.068,0.058,1
"IFI27L2",0.820687630781936,0.950845761102921,0.055,0.065,1
"MBNL1",0.821147968244794,0.252546165986083,0.315,0.324,1
"KCNC3",0.821235007258787,0.48772890689705,0.164,0.165,1
"DGCR8",0.821235139633527,-0.131327644836215,0.178,0.158,1
"SREBF2",0.821897231167387,0.235090729325913,0.301,0.309,1
"SNHG9",0.822325510193647,-0.146004105449905,0.288,0.302,1
"GFRA2",0.822426976625182,0.580473405703152,0.178,0.173,1
"SCRN1",0.822443944255968,-0.469906755293115,0.205,0.209,1
"STX16",0.822813271045861,0.130419281704373,0.397,0.439,1
"HMGXB3",0.822913013461908,-0.169940953620908,0.082,0.072,1
"PIP5K1A",0.822953730001792,-0.416898434245216,0.123,0.129,1
"TELO2",0.823133830291281,0.595482009956705,0.082,0.094,1
"UBR1",0.823415883217179,0.39847486633567,0.164,0.158,1
"FAM188A",0.823556979564076,0.131946624277866,0.123,0.115,1
"CLK3",0.823556979564076,0.230427204309663,0.123,0.115,1
"GOLGA6L4",0.823556979564076,0.199561927044214,0.123,0.115,1
"RAD50",0.823557259302174,0.129675534668938,0.342,0.374,1
"MTERF2",0.823849675169607,0.355429065261348,0.096,0.108,1
"FAM95B1",0.824070867843653,0.150306553275925,0.151,0.173,1
"CCDC77",0.824490252588844,-0.63548870796749,0.082,0.086,1
"MYO5C",0.824891704407149,0.813436946831017,0.041,0.036,1
"AAR2",0.824891704407149,0.786086863796147,0.041,0.036,1
"DONSON",0.824891704407149,0.849607770318488,0.041,0.036,1
"METTL3",0.824915313247525,0.333074526680242,0.068,0.079,1
"PDCL",0.825097003855037,0.4858281095802,0.055,0.065,1
"BRAP",0.825097003855037,0.251830326246911,0.055,0.065,1
"C15orf59",0.825097003855037,0.304379590991275,0.055,0.065,1
"ABCD4",0.825474782690007,-0.129701655465178,0.452,0.468,1
"PSMD5-AS1",0.825564455969505,0.156217358700471,0.205,0.23,1
"USP14",0.825564660454519,-0.28543461224252,0.219,0.223,1
"COL11A1",0.826836642767671,0.210725839475902,0.096,0.086,1
"TET2",0.826836642767671,0.195725835146678,0.096,0.086,1
"VPS11",0.826918752842287,0.178524910223329,0.082,0.072,1
